"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2016","North Somerset","E06000024","Jobs density","Value",0.77,"Normal Value"
"2016","Plymouth","E06000026","Jobs density","Value",0.78,"Normal Value"
"2016","Poole","E06000029","Jobs density","Value",1.02,"Normal Value"
"2016","South Gloucestershire","E06000025","Jobs density","Value",0.93,"Normal Value"
"2016","Swindon","E06000030","Jobs density","Value",0.93,"Normal Value"
"2016","Torbay","E06000027","Jobs density","Value",0.74,"Normal Value"
"2016","Wiltshire","E06000054","Jobs density","Value",0.90,"Normal Value"
"2016","Devon","E10000008","Jobs density","Value",0.91,"Normal Value"
"2016","Dorset","E10000009","Jobs density","Value",0.84,"Normal Value"
"2016","Gloucestershire","E10000013","Jobs density","Value",0.90,"Normal Value"
"2016","Somerset","E10000027","Jobs density","Value",0.86,"Normal Value"
"2016","Anglesey","W06000001","Jobs density","Value",0.67,"Normal Value"
"2016","Gwynedd","W06000002","Jobs density","Value",0.90,"Normal Value"
"2016","Conwy","W06000003","Jobs density","Value",0.78,"Normal Value"
"2016","Denbighshire","W06000004","Jobs density","Value",0.81,"Normal Value"
"2016","Flintshire","W06000005","Jobs density","Value",0.88,"Normal Value"
"2016","Wrexham","W06000006","Jobs density","Value",0.74,"Normal Value"
"2016","Powys","W06000023","Jobs density","Value",0.91,"Normal Value"
"2016","Ceredigion","W06000008","Jobs density","Value",0.82,"Normal Value"
"2016","Pembrokeshire","W06000009","Jobs density","Value",0.77,"Normal Value"
"2016","Carmarthenshire","W06000010","Jobs density","Value",0.76,"Normal Value"
"2016","Swansea","W06000011","Jobs density","Value",0.78,"Normal Value"
"2016","Neath Port Talbot","W06000012","Jobs density","Value",0.61,"Normal Value"
"2016","Bridgend","W06000013","Jobs density","Value",0.75,"Normal Value"
"2016","The Vale of Glamorgan","W06000014","Jobs density","Value",0.61,"Normal Value"
"2016","Cardiff","W06000015","Jobs density","Value",0.93,"Normal Value"
"2016","Rhondda, Cynon, Taff","W06000016","Jobs density","Value",0.59,"Normal Value"
"2016","Merthyr Tydfil","W06000024","Jobs density","Value",0.64,"Normal Value"
"2016","Caerphilly","W06000018","Jobs density","Value",0.56,"Normal Value"
"2016","Blaenau Gwent","W06000019","Jobs density","Value",0.48,"Normal Value"
"2016","Torfaen","W06000020","Jobs density","Value",0.68,"Normal Value"
"2016","Monmouthshire","W06000021","Jobs density","Value",0.80,"Normal Value"
"2016","Newport","W06000022","Jobs density","Value",0.89,"Normal Value"
"2016","Aberdeen City","S12000033","Jobs density","Value",1.19,"Normal Value"
"2016","Aberdeenshire","S12000034","Jobs density","Value",0.71,"Normal Value"
"2016","Angus","S12000041","Jobs density","Value",0.58,"Normal Value"
"2016","Argyll and Bute","S12000035","Jobs density","Value",0.90,"Normal Value"
"2016","Clackmannanshire","S12000005","Jobs density","Value",0.50,"Normal Value"
"2016","Dumfries and Galloway","S12000006","Jobs density","Value",0.80,"Normal Value"
"2016","Dundee City","S12000042","Jobs density","Value",0.84,"Normal Value"
"2016","East Ayrshire","S12000008","Jobs density","Value",0.60,"Normal Value"
"2016","East Dunbartonshire","S12000045","Jobs density","Value",0.46,"Normal Value"
"2016","East Lothian","S12000010","Jobs density","Value",0.55,"Normal Value"
"2016","East Renfrewshire","S12000011","Jobs density","Value",0.44,"Normal Value"
"2016","Edinburgh, City of","S12000036","Jobs density","Value",1.02,"Normal Value"
"2016","Eilean Siar","S12000013","Jobs density","Value",0.81,"Normal Value"
"2016","Falkirk","S12000014","Jobs density","Value",0.72,"Normal Value"
"2016","Fife","S12000015","Jobs density","Value",0.65,"Normal Value"
"2016","Glasgow City","S12000046","Jobs density","Value",1.05,"Normal Value"
"2016","Highland","S12000017","Jobs density","Value",0.88,"Normal Value"
"2016","Inverclyde","S12000018","Jobs density","Value",0.69,"Normal Value"
"2016","Midlothian","S12000019","Jobs density","Value",0.65,"Normal Value"
"2016","Moray","S12000020","Jobs density","Value",0.71,"Normal Value"
"2016","North Ayrshire","S12000021","Jobs density","Value",0.57,"Normal Value"
"2016","North Lanarkshire","S12000044","Jobs density","Value",0.65,"Normal Value"
"2016","Orkney Islands","S12000023","Jobs density","Value",0.93,"Normal Value"
"2016","Perth and Kinross","S12000024","Jobs density","Value",0.79,"Normal Value"
"2016","Renfrewshire","S12000038","Jobs density","Value",0.80,"Normal Value"
"2016","Scottish Borders","S12000026","Jobs density","Value",0.74,"Normal Value"
"2016","Shetland Islands","S12000027","Jobs density","Value",1.09,"Normal Value"
"2016","South Ayrshire","S12000028","Jobs density","Value",0.78,"Normal Value"
"2016","South Lanarkshire","S12000029","Jobs density","Value",0.66,"Normal Value"
"2016","Stirling","S12000030","Jobs density","Value",0.82,"Normal Value"
"2016","West Dunbartonshire","S12000039","Jobs density","Value",0.55,"Normal Value"
"2016","West Lothian","S12000040","Jobs density","Value",0.71,"Normal Value"
"2016","Antrim","95T","Jobs density","Value",,"These figures are missing."
"2016","Ards","95X","Jobs density","Value",,"These figures are missing."
"2016","Armagh","95O","Jobs density","Value",,"These figures are missing."
"2016","Ballymena","95G","Jobs density","Value",,"These figures are missing."
"2016","Ballymoney","95D","Jobs density","Value",,"These figures are missing."
"2016","Banbridge","95Q","Jobs density","Value",,"These figures are missing."
"2016","Belfast","95Z","Jobs density","Value",,"These figures are missing."
"2016","Carrickfergus","95V","Jobs density","Value",,"These figures are missing."
"2016","Castlereagh","95Y","Jobs density","Value",,"These figures are missing."
"2016","Coleraine","95C","Jobs density","Value",,"These figures are missing."
"2016","Cookstown","95I","Jobs density","Value",,"These figures are missing."
"2016","Craigavon","95N","Jobs density","Value",,"These figures are missing."
"2016","Derry","95A","Jobs density","Value",,"These figures are missing."
"2016","Down","95R","Jobs density","Value",,"These figures are missing."
"2016","Dungannon","95M","Jobs density","Value",,"These figures are missing."
"2016","Fermanagh","95L","Jobs density","Value",,"These figures are missing."
"2016","Larne","95F","Jobs density","Value",,"These figures are missing."
"2016","Limavady","95B","Jobs density","Value",,"These figures are missing."
"2016","Lisburn","95S","Jobs density","Value",,"These figures are missing."
"2016","Magherafelt","95H","Jobs density","Value",,"These figures are missing."
"2016","Moyle","95E","Jobs density","Value",,"These figures are missing."
"2016","Newry and Mourne","95P","Jobs density","Value",,"These figures are missing."
"2016","Newtownabbey","95U","Jobs density","Value",,"These figures are missing."
"2016","North Down","95W","Jobs density","Value",,"These figures are missing."
"2016","Omagh","95K","Jobs density","Value",,"These figures are missing."
"2016","Strabane","95J","Jobs density","Value",,"These figures are missing."
